#,,,,,"generated_by='OpenQuake engine 3.20.1', start_date='2024-11-22T04:58:56', checksum=2378174471"
event_id,gmv_PGA,gmv_SA(0.3),gmv_SA(0.6),gmv_SA(1.0),custom_site_id
258,0.0586343,0.117868,0.157316,0.175709,wh1zjfv5
258,0.0690626,0.182801,0.154857,0.127544,wh1zjgjp
258,0.137649,0.125076,0.0476357,0.140538,wh1zjgm1
258,0.0467414,0.0533591,0.0538523,0.0180868,wh1zjgm5
258,0.0389926,0.35639,0.0544285,0.0496605,wh1yvuvr
258,0.0632407,0.73524,0.150413,0.133923,wh1yvut2
258,0.0394871,0.0521004,0.119748,0.0615413,wh1yvutm
258,0.0856069,0.160739,0.0892507,0.103389,wh1yvutr
258,0.141727,0.16411,0.10293,0.0331452,wh1yvuvr
258,0.318571,0.863841,0.0981643,0.0214005,wh1yvyjr
258,0.0561706,0.0576472,0.114091,0.0590704,wh1yvym7
258,0.388806,0.0737637,0.148643,0.0377931,wh1yvymq
258,0.12636,0.373006,0.431035,0.0358416,wh1yvzt7
258,0.0755602,0.277351,0.0896087,0.0635311,wh1yvztq
258,0.0640915,0.0356081,0.0359439,0.0230266,wh1zjbv6
258,0.0497896,0.233163,0.0559679,0.0766059,wh1zjft3
258,0.0536118,0.103005,0.0319684,0.0966958,wh1zjftq
258,0.0496711,0.196392,0.100824,0.0342629,wh1zjgm7
258,0.09282,0.249968,0.193265,0.0888754,wh1zjgmm
258,0.031231,0.219067,0.147134,0.146179,wh1yvyj9
258,0.0331269,0.0806454,0.104479,0.0489254,wh1yvymw
258,0.0347793,0.338925,0.060096,0.204554,wh1yvyvs
258,0.0306765,0.189959,0.143063,0.097074,wh1zjftd
258,0.0453094,0.138633,0.296548,0.0361346,wh1zjfts
258,0.116317,0.200643,0.148717,0.0272089,wh1yvutt
258,0.0692491,0.22328,0.0556905,0.164497,wh1yvutw
258,0.173584,0.463336,0.17109,0.055371,wh1yvuvx
258,0.0913859,0.199373,0.0339795,0.147608,wh1zjcvt
258,0.171212,0.574437,0.0384689,0.0204552,wh1yvutf
258,0.181557,0.270933,0.119817,0.111169,wh1yvutz
258,0.143323,0.213603,0.0362378,0.0712532,wh1yvuvc
258,0.330573,0.217957,0.132238,0.0771488,wh1yvuvf
258,0.0854773,0.082651,0.0865519,0.0361157,wh1yvuvu
258,0.0299395,0.0962675,0.0994066,0.0438526,wh1yvuvy
258,0.0592934,0.0535725,0.096616,0.0914848,wh1yvuvz
258,0.121913,0.156098,0.350383,0.147817,wh1yvyjc
258,0.186602,0.138013,0.322382,0.0416168,wh1yvyvu
258,0.0229683,0.0682325,0.143783,0.0648426,wh1zjcvc
258,0.106868,0.351651,0.0965611,0.0212367,wh1zjcvu
258,0.0504319,0.27463,0.124387,0.0416775,wh1zjfmc
258,0.161703,0.1485,0.08531,0.0814509,wh1zjftf
258,0.0629464,0.292004,0.0812186,0.192099,wh1zjftu
258,0.0388877,0.173918,0.126761,0.0282573,wh1zjfty
258,0.102701,0.227094,0.233171,0.0367923,wh1zjfvg
258,0.0648086,0.0598472,0.286231,0.0702326,wh1zjfvu
258,0.129784,0.255634,0.101983,0.115273,wh1zjgmg
258,0.0613107,0.125105,0.0741506,0.0612186,wh1yvuwj
258,0.0324565,0.0396744,0.0498088,0.111553,wh1yvyyh
258,0.041623,1.14087,0.0793623,0.0140727,wh1yvzw0
258,0.148719,0.166569,0.103682,0.151576,wh1zjbwn
258,0.0894652,0.0763199,0.124896,0.038825,wh1zjfnh
258,0.0184394,0.0251653,0.186337,0.153267,wh1zjfnp
258,0.0382096,0.338616,0.11039,0.0773303,wh1zjfq1
258,0.0296966,0.622018,0.0917688,0.0768212,wh1zjfqh
258,0.0348089,0.424818,0.124677,0.0333698,wh1zjfqn
258,0.0443816,0.481168,0.0559417,0.0633975,wh1zjfqp
258,0.247926,0.0723697,0.109237,0.0668659,wh1zjfw1
258,0.108069,0.433346,0.644608,0.0322254,wh1zjfw4
258,0.118034,0.219628,0.108893,0.185977,wh1zjfwh
258,0.0241955,0.143915,0.0970512,0.127132,wh1zjfyn
258,0.051431,0.134248,0.0774024,0.176801,wh1zjgqj
258,0.0897216,0.193747,0.0976444,0.0545793,wh1zjfnp
258,0.0455988,0.396544,0.34664,0.0935238,wh1zjfqn
258,0.0423461,0.264287,0.159117,0.02063,wh1zjfw1
258,0.0698615,0.21748,0.0377644,0.134207,wh1zjfw4
258,0.0543008,0.0492568,0.229904,0.115789,wh1zjfw4
258,0.267446,0.182921,0.151641,0.0239911,wh1zjfwh
258,0.111339,0.154215,0.14263,0.225987,wh1zjfwn
258,0.20022,0.159234,0.13309,0.02381,wh1zjgyh
258,0.113526,0.422901,0.154106,0.084444,wh1yvyyk
258,0.317677,0.092048,0.103841,0.0374357,wh1zjbwq
258,0.116853,0.12183,0.522039,0.0236068,wh1zjcy3
258,0.0642276,0.0778102,0.135717,0.0362794,wh1zjcym
258,0.0716343,0.251427,0.143167,0.0106886,wh1zjfq3
258,0.037902,0.345078,0.101239,0.0977495,wh1zjfw6
258,0.0280593,0.181984,0.114028,0.0357599,wh1zjfwk
258,0.0871113,0.271541,0.284142,0.0368138,wh1zjgyk
258,0.0210957,0.241542,0.0510869,0.0523067,wh1zjfnx
258,0.0452604,0.582223,0.099473,0.0453621,wh1zjgys
258,0.283476,0.20989,0.130741,0.0872955,wh1zjfq9
258,0.0828903,0.276631,0.0911912,0.112748,wh1zjfns
258,0.260756,0.153979,0.252995,0.0351178,wh1zjfqx
258,0.291392,0.362266,0.0734917,0.0314388,wh1zjfws
258,0.0713,0.060731,0.170281,0.0257537,wh1zjgn9
258,0.0627116,0.150539,0.0604894,0.0159532,wh1zjgw8
258,0.0416462,0.797028,0.0560279,0.14412,wh1zjgw9
258,0.0272219,0.192259,0.120032,0.0910851,wh1zjgye
258,0.203218,0.120542,0.101485,0.106583,wh1zjgyw
258,0.0868734,0.142155,0.234546,0.0679396,wh1zjyw9
258,0.032824,0.246205,0.0494796,0.0430191,wh1zjbwy
258,0.426889,0.171711,0.0899559,0.0436732,wh1zjcyu
258,0.151671,0.143046,0.295909,0.094051,wh1zjfqf
258,0.0681296,0.0434766,0.0765638,0.149941,wh1zjfqy
258,0.0412043,0.573428,0.091495,0.218696,wh1zjfqz
258,0.0283776,0.110138,0.0832722,0.0744833,wh1zjfwf
258,0.150005,0.0838472,0.0625437,0.054849,wh1zjfyg
258,0.0459553,0.0469344,0.179029,0.118254,wh1zjgnc
258,0.0577781,0.156384,0.0520543,0.0402034,wh1zjgnz
258,0.103206,0.614533,0.0936237,0.103734,wh1zjgwy
258,0.112579,0.119504,0.0596345,0.0299449,wh1zjgyb
258,0.0398745,0.0614492,0.0377989,0.136301,wh1yvyzn
258,0.0307212,0.429152,0.454825,0.0371512,wh1yvzp1
258,0.0497886,0.422894,0.0531964,0.0449037,wh1yvzpn
258,0.0494943,0.106691,0.0384598,0.107287,wh1zjbxn
258,0.0721828,0.509748,0.10755,0.0530941,wh1zjfr1
258,0.313879,0.192512,0.110742,0.0324164,wh1zjfxh
258,0.11179,0.335704,0.0276808,0.0379821,wh1zjfz5
258,0.0108137,0.137323,0.801082,0.0994964,wh1zjgxn
258,0.0465351,0.181237,0.063775,0.185702,wh1zjup0
258,0.0545821,0.201904,0.228567,0.0374234,wh1zjup4
258,0.0428853,0.153085,0.160169,0.018391,wh1zjfp1
258,0.0293522,0.154126,0.616025,0.049724,wh1yvzr2
258,0.11188,0.0684088,0.0996341,0.070667,wh1yvzr7
258,0.175236,0.137555,0.298003,0.0943497,wh1zjfx6
258,0.123289,0.206262,0.0953668,0.221517,wh1zjfxk
258,0.0276906,0.205208,0.247235,0.0384032,wh1zjfxq
258,0.203691,0.107393,0.0620058,0.0594033,wh1zjfz3
258,0.155333,0.177269,0.32958,0.0742734,wh1zjfz7
258,0.0598137,0.0934776,0.161879,0.0556458,wh1zjfzk
258,0.0684163,0.069112,0.0893138,0.0647797,wh1zjgzr
258,0.0588145,0.152958,0.0754091,0.0346529,wh1zjup2
258,0.0269912,0.0499832,0.0549529,0.0604756,wh1zjup6
258,0.0869943,0.0885946,0.137998,0.0168448,wh1zjup7
258,0.0699586,0.339346,0.184729,0.226302,wh1zjupq
258,0.0641799,0.387376,0.0418856,0.0390927,wh1zjup2
258,0.084764,0.103687,0.0857881,0.141494,wh1zjbx3
258,0.141817,0.32235,0.0655161,0.0410556,wh1yvzp2
258,0.172965,0.0434622,0.125718,0.118395,wh1zjbxq
258,0.047947,0.0766764,0.177704,0.135698,wh1zjbz2
258,0.174943,0.139718,0.0452402,0.0623472,wh1zjczr
258,0.0426963,0.334552,0.143817,0.0337452,wh1zjfz7
258,0.0353187,0.0804329,0.401177,0.0624479,wh1zjfzk
258,0.12599,0.0196665,0.0477098,0.018439,wh1zjgz2
258,0.0774877,0.562044,0.0916058,0.0392169,wh1zjgz6
258,0.0509313,0.202761,0.133309,0.034585,wh1zjgzk
258,0.166266,0.116268,0.174748,0.0607878,wh1zjupq
258,0.117798,1.21653,0.0546168,0.100446,wh1zmbrb
258,0.0775713,0.203879,0.105656,0.0806123,wh1yyp84
258,0.0651826,0.268734,0.0627516,0.0772292,wh1zq021
258,0.102314,0.104477,0.115489,0.0885511,wh1yyp86
258,0.318671,0.0583505,0.388926,0.0470019,wh1zn5b2
258,0.12434,0.758028,0.150233,0.0595115,wh1zn4b7
258,0.211994,0.10145,0.0438288,0.114482,wh1zn588
258,0.102763,0.105487,0.0409189,0.0204499,wh1zn4bs
258,0.0141372,0.439801,0.0894728,0.0672699,wh1yyp8e
258,0.148809,0.258396,0.0579441,0.096793,wh1zn4b9
258,0.0597956,0.148969,0.106297,0.107413,wh1yyp8f
258,0.110112,0.146124,0.134665,0.0487869,wh1zq02c
258,0.13246,0.0977639,0.135159,0.0402585,wh1yyj2b
258,0.0488156,0.0496384,0.077604,0.0825391,wh1zn4bg
258,0.115465,0.229367,0.0616214,0.121242,wh1yyp94
258,0.119685,0.0751304,0.0310835,0.0671418,wh1yyp95
258,0.145109,0.314728,0.15266,0.0191181,wh1yyh36
258,0.081042,0.164171,0.221413,0.0462884,wh1yyp9m
258,0.0950382,0.0909694,0.171735,0.0784733,wh1yyh3t
258,0.0388606,0.0508497,0.134284,0.0476823,wh1yyp9e
258,0.199897,0.326151,0.171304,0.0869417,wh1zn5c9
258,0.0622488,0.166873,0.082427,0.133195,wh1zq01w
258,0.0442501,0.0682321,0.113236,0.0424004,wh1zn5cc
258,0.0454429,0.468631,0.0957742,0.127236,wh1zn5cg
258,0.103129,0.31535,0.18529,0.0921851,wh1zn5f5
258,0.0199842,0.228225,0.265764,0.135675,wh1zq061
258,0.0435566,0.408246,0.0956001,0.067082,wh1yypd7
258,0.091619,0.169868,0.30306,0.0415303,wh1zn5fk
258,0.0688932,0.414634,0.12163,0.078133,wh1znh46
258,0.236219,0.265297,0.0789674,0.106781,wh1yyhd8
258,0.0136834,0.2772,0.059327,0.123917,wh1yyjfs
258,0.0596884,0.70658,0.136064,0.181791,wh1yypde
258,0.0436377,0.147881,0.321629,0.0862127,wh1znh4e
258,0.030951,0.304289,0.292136,0.0585872,wh1zq0d9
258,0.0417277,0.107838,0.251919,0.145791,wh1yyn4x
258,0.0743882,0.304116,0.279816,0.0272671,wh1znh4v
258,0.0295838,0.311271,0.158836,0.199019,wh1znh4y
258,0.361247,0.167127,0.168549,0.0551543,wh1znh5p
258,0.11095,0.245453,0.211876,0.0310331,wh1znh70
258,0.0205545,0.157605,0.128179,0.18769,wh1znh71
258,0.091892,0.222241,0.105466,0.0571173,wh1znh76
258,0.149975,0.186659,0.329668,0.0860085,wh1yyhg6
258,0.0493168,0.158584,0.0595562,0.0486528,wh1znh76
258,0.128535,0.0988539,0.446432,0.0554346,wh1znh77
258,0.345046,0.227764,0.179019,0.064926,wh1yyj76
258,0.0412717,0.0874318,0.110867,0.124855,wh1yyjgm
258,0.0958253,0.338697,0.276599,0.0432554,wh1yyjgr
258,0.0873849,0.319181,0.138185,0.126772,wh1yyn53
258,0.0866543,0.0916291,0.0220643,0.0991443,wh1znh7m
258,0.0174241,0.0734048,0.0828657,0.143468,wh1znh7s
258,0.0551313,0.347849,0.301342,0.0516875,wh1yyhge
258,0.126374,0.278993,0.0677563,0.0358438,wh1znh7v
258,0.102955,0.184317,0.141122,0.157343,wh1yyn5g
258,0.0539449,0.0837271,0.0844879,0.100488,wh1zq07c
258,0.0975571,0.0604943,0.0646101,0.0703557,wh1znh7v
258,0.194383,0.0614426,0.0871686,0.0572405,wh1yyhun
258,0.0841688,0.450813,0.115059,0.0533094,wh1znhkn
258,0.209798,0.0758738,0.0392126,0.0442661,wh1znhum
258,0.202901,0.144837,0.0824994,0.0659527,wh1znjh6
258,0.104831,0.309836,0.137081,0.183554,wh1znhsd
258,0.0210607,0.27819,0.046669,0.0984982,wh1znhse
258,0.102298,0.186465,0.0800072,0.0718714,wh1znhu8
258,0.0685339,0.0470561,0.17261,0.0754082,wh1znhue
258,0.192672,0.0945562,0.0305574,0.108943,wh1znhut
258,0.0874194,0.188183,0.133013,0.0405716,wh1znhux
258,0.0812144,0.399135,0.039671,0.183031,wh1znpuw
258,0.133532,0.082226,0.0647855,0.0685208,wh1yyhhf
258,0.0527819,0.316765,0.212468,0.0380012,wh1zn1hf
258,0.0408884,0.102337,0.0469227,0.0639021,wh1yyjj1
258,0.196294,0.035303,0.0379792,0.214739,wh1yyjj4
258,0.0758416,0.51171,0.269764,0.083708,wh1yyjjh
258,0.125294,0.166654,0.0391169,0.00874089,wh1yyjjh
258,0.0775978,0.123714,0.106182,0.103083,wh1zq0j1
258,0.0666531,0.0433632,0.11123,0.0682497,wh1znjt6
258,0.0319062,0.0503872,0.127831,0.0378552,wh1yyhv9
258,0.161565,0.0941333,0.0964484,0.0910366,wh1yyhvz
258,0.0605624,0.251017,0.112018,0.0308996,wh1yyhwp
258,0.117948,0.0612194,0.048398,0.107233,wh1yyjnk
258,0.135507,0.112675,0.106868,0.0603633,wh1yypn6
258,0.121631,0.164704,0.128843,0.402725,wh1znpwe
258,0.0569943,0.124888,0.176404,0.0712,wh1yynng
258,0.0500307,0.0932344,0.037568,0.0812194,wh1zn0wf
258,0.0294014,0.354343,0.0860658,0.0951684,wh1yyhp0
258,0.169072,0.156733,0.265765,0.125934,wh1zn0zx
258,0.172406,0.301807,0.0968716,0.108461,wh1zqr2n
258,0.0904429,0.253787,0.0762889,0.140448,wh1zqr2p
258,0.0599617,0.0188039,0.0935824,0.0921684,wh1zqr2n
258,0.062854,0.185309,0.139541,0.112218,wh1znr28
258,0.170229,0.0419273,0.124724,0.0452341,wh1znr29
258,0.11437,0.191111,0.195451,0.0571516,wh1yym2y
258,0.0895307,0.233748,0.128288,0.0797521,wh1yyr0y
258,0.0447074,0.126244,0.143999,0.0441303,wh1znr2b
258,0.0996221,0.104507,0.065615,0.0521482,wh1znr0u
258,0.0457774,0.192683,0.194029,0.0874705,wh1znr0y
258,0.0637816,0.249721,0.284455,0.120581,wh1yyr9q
258,0.0646064,0.14583,0.0564673,0.0571798,wh1zn6c2
258,0.215823,0.097819,0.172631,0.0385703,wh1zn6c6
258,0.0845737,0.335109,0.386943,0.0881163,wh1zn6c7
258,0.157002,0.878431,0.105408,0.0303274,wh1yyr9t
258,0.0397442,0.0747652,0.120739,0.035906,wh1yyr9w
258,0.026921,0.16273,0.0768259,0.0993867,wh1zn6cs
258,0.0422839,0.294224,0.191636,0.0955268,wh1yyrcg
258,0.0496492,0.20232,0.0651196,0.0513984,wh1znqcy
258,0.118211,0.218597,0.0814124,0.0957694,wh1znqfh
258,0.381671,0.137449,0.269322,0.0785798,wh1zn767
258,0.0301481,0.143246,0.062647,0.0446217,wh1zn76m
258,0.0655196,0.163781,0.188516,0.0877726,wh1zn26z
258,0.0601868,0.111057,0.148764,0.069753,wh1znkdz
258,0.298082,0.110627,0.173036,0.203607,wh1znqdv
258,0.0291987,0.296294,0.0366194,0.0814323,wh1znkfz
258,0.129157,0.0986099,0.0898273,0.105283,wh1znqdu
258,0.074363,0.229883,0.0412677,0.0160148,wh1znkej
258,0.082157,0.062014,0.0715376,0.134418,wh1znqep
258,0.0471123,0.158976,0.242921,0.0289696,wh1znqgh
258,0.0817457,0.250675,0.0912022,0.0679522,wh1yyrg7
258,0.106157,0.189785,0.489697,0.0322167,wh1yyrgm
258,0.0213297,0.474301,0.106843,0.0228124,wh1yyrgr
258,0.0718061,0.343079,0.0187881,0.036508,wh1zn253
258,0.0576444,0.143865,0.0752153,0.0661983,wh1zn372
258,0.0888736,0.0645395,0.0659965,0.0184616,wh1zn7e2
258,0.0700065,0.299613,0.0378878,0.0821236,wh1znqek
258,0.129485,0.109552,0.0854984,0.0759849,wh1yyret
258,0.0483581,0.134802,0.0789063,0.0661499,wh1zn37d
258,0.180267,0.223104,0.0677969,0.198874,wh1znk5e
258,0.0265407,0.246568,0.0588247,0.149434,wh1znk78
258,0.0191775,0.144682,0.0348138,0.0165053,wh1znk7t
258,0.0308345,0.188176,0.0951262,0.0459994,wh1znqge
258,0.0692751,0.23673,0.0470333,0.148424,wh1zn7e8
258,0.0258317,0.0574807,0.225921,0.0958311,wh1zn37b
258,0.0677753,0.127613,0.0935769,0.0915882,wh1zn37u
258,0.0660803,0.352509,0.0493492,0.133598,wh1zn7ev
258,0.17339,0.201386,0.0714807,0.0376548,wh1znqgc
258,0.20095,0.0298243,0.0561875,0.045886,wh1znqu1
258,0.0440758,0.139546,0.254806,0.0683948,wh1yyru1
258,0.110813,0.616776,0.0867142,0.0915488,wh1yyru5
258,0.0392416,0.0958389,0.140041,0.0760131,wh1yyruj
258,0.0326586,0.108346,0.122819,0.0208886,wh1znqsp
258,0.08513,0.0931804,0.149859,0.0419021,wh1yyrur
258,0.180805,0.100425,0.0585802,0.0445497,wh1zn2h2
258,0.114461,0.209276,0.231086,0.0915677,wh1zn2h3
258,0.0431326,0.132915,0.0890127,0.053356,wh1zn3kk
258,0.0918458,0.150187,0.0598094,0.201954,wh1zn3km
258,0.0311137,0.153111,0.253638,0.260321,wh1znqsk
258,0.0527233,0.288331,0.103088,0.105698,wh1znqsr
258,0.0935038,0.111873,0.0297463,0.0624308,wh1zn2kt
258,0.214563,0.274989,0.0807045,0.0608776,wh1zn2kx
258,0.290126,0.23631,0.0445937,0.033974,wh1zn3k8
258,0.0266349,0.0759029,0.181946,0.0926056,wh1zn3ks
258,0.130923,0.183418,0.132923,0.146444,wh1zn3kt
258,0.0372902,0.421295,0.13116,0.145135,wh1zn2hz
258,0.0698148,0.0337815,0.104587,0.0335401,wh1zn2kg
258,0.0460162,0.0968308,0.237837,0.0202755,wh1zn2sf
258,0.0391833,0.17853,0.109079,0.122266,wh1zn3kb
258,0.0840726,0.038404,0.129142,0.0652442,wh1zn3kv
258,0.0500186,0.0378194,0.0582605,0.060697,wh1zn2t5
258,0.0793079,0.11688,0.0751207,0.0790703,wh1zn3m0
258,0.0788113,0.132436,0.0818791,0.0322873,wh1zn2tj
258,0.0436228,0.226657,0.158159,0.0646898,wh1zn2tn
258,0.294951,0.285189,0.302526,0.0795213,wh1zn2vj
258,0.0253937,0.0702101,0.076777,0.0459927,wh1zn3jj
258,0.0680287,0.245801,0.141313,0.0241185,wh1znmms
258,0.0802476,0.246626,0.0302315,0.0399146,wh1yyryv
258,0.112028,0.143431,0.149376,0.132969,wh1zn3x6
258,0.0678556,0.271426,0.0890774,0.058527,wh1zn92x
258,0.203489,0.131223,0.167038,0.0786192,wh1zn98d
258,0.130746,0.096725,0.099608,0.0885234,wh1zn98t
258,0.0769286,0.0594175,0.174636,0.349437,wh1zn93k
258,0.134213,0.245854,0.0832343,0.0417982,wh1zn89e
258,0.129796,0.148926,0.163862,0.0944944,wh1zn91t
258,0.0395461,0.457611,0.148231,0.0538955,wh1zn93x
258,0.227352,0.0946086,0.219913,0.0731992,wh1zn999
258,0.149003,0.183909,0.329133,0.0602483,wh1zn99d
258,0.131138,0.0965108,0.149994,0.0396464,wh1zn89y
258,0.108382,0.202542,0.0586822,0.0897074,wh1zn99z
258,0.056816,0.751108,0.12374,0.0448884,wh1zn8dj
258,0.384987,0.256374,0.0930148,0.0661348,wh1zn8fh
258,0.0729434,0.0653273,0.0950105,0.0383776,wh1zn8fp
258,0.0431722,0.168589,0.144869,0.0222504,wh1zn960
258,0.0317155,0.254258,0.130319,0.113636,wh1zn8f6
258,0.0797731,0.159578,0.170917,0.104561,wh1zn8fm
258,0.450926,0.137461,0.0343318,0.13304,wh1znd6k
258,0.0533158,0.229311,0.0722834,0.0383053,wh1zn874
258,0.0295448,1.26491,0.0232141,0.0485314,wh1zn8gh
258,0.147039,0.140147,0.153876,0.0605879,wh1zn8gj
258,0.0273783,0.157278,0.175208,0.060728,wh1zn87m
258,0.107631,0.265052,0.0484354,0.168186,wh1zn87e
258,0.0549181,0.178869,0.0818514,0.076259,wh1zn8e8
258,0.184032,0.2795,0.24987,0.0398063,wh1znw7x
258,0.220036,0.0748282,0.263638,0.0765118,wh1zn97t
258,0.0722497,0.172098,0.035751,0.0446137,wh1zn8gu
258,0.157783,0.0313397,0.236006,0.08024,wh1zn8s7
258,0.030255,0.462238,0.11237,0.0695538,wh1zn8u6
258,0.185661,0.120429,0.0601768,0.213428,wh1zn8s8
258,0.106266,0.285048,0.0821609,0.0405877,wh1zn8m8
258,0.152289,0.328397,0.438353,0.140745,wh1yyww8
258,0.117578,0.162956,0.19571,0.03558,wh1zn8x2
258,0.0538222,0.0875649,0.0538663,0.0122276,wh1zn8rd
258,0.179727,0.696401,0.0589482,0.0594431,wh1znb72
258,0.067635,0.505401,0.131098,0.0244139,wh1znbvu
258,0.0447898,0.216573,0.828858,0.137827,wh1znbyj
259,0.0725618,0.57703,0.076554,0.0296081,wh1zh8zx
259,0.0392645,0.106399,0.0424322,0.0782007,wh1zhc4p
259,0.085999,0.0597777,0.0460867,0.0753906,wh1zhvfb
259,0.249867,0.108012,0.0687013,0.192989,wh1zhu59
259,0.0699686,0.0612306,0.0342314,0.0998404,wh1zhc5f
259,0.109177,0.0841143,0.0770615,0.128295,wh1zhghs
259,0.0662958,0.10446,0.052919,0.14799,wh1zhcky
259,0.0663699,0.187405,0.0806645,0.129887,wh1zhfjj
259,0.0541936,0.0244459,0.0852786,0.105605,wh1zhfv4
259,0.177873,0.0957742,0.125123,0.0835363,wh1zhcvk
259,0.0653306,0.139947,0.0803614,0.0740648,wh1zhcw1
259,0.104813,0.0888665,0.0298924,0.0789684,wh1zhfnm
259,0.0641194,0.0733913,0.0445139,0.0862274,wh1zhgn7
259,0.120734,0.0401272,0.0180594,0.0494831,wh1zhgp1
259,0.0700416,0.0313175,0.0587009,0.0639875,wh1zhcp5
259,0.0776594,0.0417754,0.0522369,0.302545,wh1zhgp3
259,0.0372592,0.0784317,0.0462003,0.122985,wh1zhgp9
259,0.116054,0.0238814,0.0465811,0.160816,wh1zhgpe
259,0.212529,0.0982131,0.199826,0.085845,wh1zhcrz
259,0.147795,0.0735331,0.0512116,0.0863561,wh1zj50u
259,0.0486946,0.082946,0.0285381,0.203455,wh1zj4c1
259,0.0294073,0.0604959,0.0461509,0.161495,wh1zj4ch
259,0.0460592,0.076287,0.127075,0.0257648,wh1zj4cp
259,0.0760629,0.139922,0.0307881,0.0484455,wh1zj4cc
259,0.140944,0.0472431,0.0404414,0.0272795,wh1zj49y
259,0.0829412,0.146652,0.0405084,0.125152,wh1zj4fz
259,0.0375219,0.196491,0.117193,0.207802,wh1zj54c
259,0.0553466,0.0674251,0.0293065,0.0565809,wh1zj55e
259,0.0772906,0.0178528,0.0641963,0.235723,wh1zj5hs
259,0.216594,0.068033,0.0525643,0.213463,wh1zj4uy
259,0.0446255,0.119759,0.0561212,0.0421586,wh1zj5hc
259,0.138276,0.0654452,0.22697,0.0475896,wh1zj5jc
259,0.194664,0.0752432,0.0234983,0.0994003,wh1zj4yp
259,0.308227,0.047611,0.0928326,0.0291966,wh1zj5n3
259,0.0560014,0.0321111,0.0743697,0.093993,wh1zj5ng
259,0.0680429,0.188113,0.0670038,0.0531181,wh1zj5ny
259,0.182196,0.0755235,0.119605,0.0432708,wh1zj5pp
259,0.0493093,0.0458136,0.166394,0.254085,wh1zj5pr
259,0.222955,0.15938,0.0229732,0.203336,wh1zj5px
259,0.0596506,0.173685,0.0535221,0.198912,wh1zj4zy
259,0.214835,0.164116,0.0689534,0.0298305,wh1zj5py
259,0.0921945,0.21374,0.0339019,0.0693093,wh1zj6b1
259,0.161871,0.0508729,0.0975002,0.17105,wh1zj6bc
259,0.0332181,0.0851541,0.0908069,0.0844584,wh1zj6c8
259,0.297413,0.267729,0.0405749,0.0912734,wh1zj6d4
259,0.128828,0.120666,0.118253,0.095465,wh1zj6d6
259,0.123669,0.0939526,0.0479273,0.150049,wh1zj66x
259,0.216551,0.0837481,0.100043,0.105195,wh1zj36f
259,0.0984549,0.237884,0.104339,0.318741,wh1zj35p
259,0.0173404,0.0914715,0.0543981,0.107623,wh1zj370
259,0.0285169,0.066249,0.0279779,0.0804992,wh1zj3e1
259,0.136732,0.091776,0.12574,0.0393574,wh1zj3gk
259,0.0760359,0.341819,0.0504443,0.163684,wh1zj3et
259,0.0929421,0.0780567,0.0580132,0.114551,wh1zj3hh
259,0.0545364,0.438159,0.0210638,0.0884328,wh1zj3hj
259,0.0562625,0.24999,0.0433378,0.0196491,wh1zj3sh
259,0.15313,0.0544249,0.0419806,0.145446,wh1zj6h3
259,0.0612848,0.0723462,0.0853551,0.147673,wh1zj3hk
259,0.172373,0.0832601,0.126854,0.106492,wh1zj3kk
259,0.0720368,0.0745995,0.144965,0.0798787,wh1zj3hd
259,0.124517,0.138494,0.0623462,0.111338,wh1zj6hf
259,0.178733,0.259659,0.0259335,0.13036,wh1zj6jw
259,0.123994,0.0511479,0.025278,0.104116,wh1zj3jf
259,0.0374981,0.0657302,0.0462678,0.0647721,wh1zj3np
259,0.0378751,0.0789747,0.096868,0.111415,wh1zj3wh
259,0.0567184,0.115484,0.0657433,0.0470616,wh1zj3wx
259,0.0496192,0.0420178,0.0383123,0.0709118,wh1zj6qd
259,0.0354896,0.0725832,0.0525789,0.0873848,wh1zj3zp
259,0.0698876,0.0368049,0.0787509,0.138811,wh1zj2z2
259,0.0778187,0.0639477,0.0568083,0.188906,wh1zj6ps
259,0.030076,0.0688367,0.0469218,0.102767,wh1yvw8p
259,0.0863272,0.350993,0.0943689,0.0647968,wh1zjd0q
259,0.175622,0.094039,0.0805932,0.0456403,wh1zj82s
259,0.158567,0.0343906,0.12488,0.17208,wh1zjd0u
259,0.15824,0.515024,0.0430366,0.0414518,wh1zjd0y
259,0.185728,0.0420853,0.0292284,0.158088,wh1yvw35
259,0.0605652,0.108245,0.0307039,0.237303,wh1yvx15
259,0.184882,0.0911194,0.0883471,0.0316839,wh1zjd15
259,0.0544372,0.111931,0.0695964,0.130234,wh1yvw3e
259,0.229505,0.0778144,0.186868,0.0432863,wh1yvw3x
259,0.135363,0.114742,0.109977,0.180017,wh1yvw9c
259,0.0946453,0.122095,0.0708763,0.174059,wh1zjd1z
259,0.151699,0.0620518,0.0642995,0.0465583,wh1yvw6q
259,0.122487,0.112496,0.0316341,0.0681447,wh1yvw6x
259,0.0908421,0.0859372,0.142323,0.03082,wh1yvw69
259,0.115554,0.145745,0.0949582,0.169943,wh1yvwf9
259,0.042645,0.0958233,0.0506616,0.168452,wh1yvw4z
259,0.0811369,0.111194,0.0429763,0.0268236,wh1yvwdc
259,0.0339068,0.0779863,0.129423,0.0885828,wh1zj9fc
259,0.088369,0.251373,0.0838936,0.0504302,wh1zj9fz
259,0.208068,0.0671668,0.0224344,0.0974433,wh1yvw5p
